"ADDRESS","TOWN_DESC","ZIP_CODE","ZIP_CODE_4","NO_BEDROOMS","BTH_DESC","SALE_PRICE","SETTLED_DATE","SQUARE_FEET","TOTAL_BLDG_SF_CI","LOT_SIZE","YEAR_BUILT","PROP_TYPE","STYLE_SF","GARAGE_SPACES_SF","PARKING_SPACES_SF","MARKET_TIME","LIST_PRICE","PRICE_PER_SQFT","HEATING_SF","SITE_CONDITION_CI","REMARKS","FIRM_RMK1","RSU_UNITS_CI","SALE_OFFICE","MAIN_SO","SALE_AGENT","LIST_AGENT","COUNTY","LIST_OFFICE","STREET_NAME","STREET_NUM","NO_HALF_BATHS","COOLING_CC","COL_COMMON_MF","COOLING_SF","HEA_COMMON_MF","HTE_MF","HEATING_CC","GARAGE_SPACES_CC","TOTAL_PARKING_CC","PARKING_SPACES_MF","PARKING_SPACES_CC","TOTAL_PARKING_SF","TOTAL_PARKING_MF","CONSTRUCTION_SF","CONSTRUCTION_MF","CONSTRUCTION_CC","STATUS","STATUS_DATE","CONTINGENCY_TYPE","TAXES","TAX_YEAR","REQD_OWN_ASSOCIATION_MH","REQD_OWN_ASSOCIATION_SF","REQD_OWN_ASSOCIATION_LD","ASSESSMENTS","ASSESSED_VALUE_BLDG_CI","ASSESSED_VALUE_LAND_CI","TOTAL_ASSESSED_VALUE_CI","PHOTO_DATE","INTERIOR_FEATURES_SF","IFE_COMMON_MF","INTERIOR_FEATURES_CC","CSO_ListDate","ACTIVE_STATUS_FLAG_DATE","LIST_DATE","OFF_MKT_DATE","OFFER_DATE","CTG_EXPIRY_DATE"
"14-16 Doyle Ave","Providence, RI","02906","1706",9,"5f 0h",,,3705,,5198.00,1900,"MF",,,,12,1250000.00,337.38,,,"Discover an Exceptional East Side Opportunity Experience elevated living in this stunning four-unit residence, featuring a sophisticated, loft style third level suite with breathtaking city views. This expansive property offers impressive scale throughout, including generous layouts, double parlors on multiple levels, and beautifully soaring ceilings that enhance the sense of space and elegance. The second and third floors each showcase classic double parlor living, providing an ideal blend of architectural charm and modern comfort. The loft level offers captivating skyline views and a unique open-concept aesthetic rarely found in multi-family homes. An added highlight is the potential for further expansion. The town records note approximately 600 square feet of additional finished living space in the lower level, presenting an incredible opportunity for enhanced value or premium amenities. This is a rare offering in one of the most desirable locations on the East Side. Schedule your p","Discover an Exceptional East Side Opportunity Experience elevated living in this stunning four-unit residence, featuring a sophisticated, loft style third level suite with breathtaking city views. This expansive property offers impressive scale throughout, including generous layouts, double parlors on multiple levels, and beautifully soaring ceilings that enhance the sense of space and elegance. The second and third floors each showcase classic double parlor living, providing an ideal blend of architectural charm and modern comfort. The loft level offers captivating skyline views and a unique open-concept aesthetic rarely found in multi-family homes. An added highlight is the potential for further expansion. The town records note approximately 600 square feet of additional finished living space in the lower level, presenting an incredible opportunity for enhanced value or premium amenities. This is a rare offering in one of the most desirable locations on the East Side.",,,,,"CN232525","Providence","AN2275","Doyle Ave",14,0,,,,,,,,0,5,,0,5,,,,"ACT",11/29/2025 9:44:00 AM,,5431.00,"2025",,,,719400,,,,12/2/2025 8:07:00 PM,,,,,,"11/29/2025",,,
"114 Sherwood","Providence, RI","02908",,8,"4f 0h",,,2834,,3200.00,2025,"MF",,,,21,725000.00,255.82,,,"This stunning new construction offers two spacious units, each featuring 4 bedrooms, 2 full bathrooms, and 1417 square feet of thoughtfully designed living space. The open-concept layout creates a welcoming flow ideal for family gatherings, enhanced by recessed lighting and earthy cool-tone paint throughout. Each unit showcases luxury vinyl flooring, two-tone cabinetry with champagne gold hardware, and all-new stainless-steel appliances for a cozy modern aesthetic. The master bathrooms feature sleek stand-up showers, while the main bathrooms include tubs for added versatility. Laundry hookups are conveniently located in each unit, and a full-size basement provides ample storage or future expansion potential. Exterior board and batten siding adds timeless curb appeal, complemented by private driveway parking for each unit. Enjoy the comfort of gas heating and central air year-round. Located just minutes from downtown Providence.  Move-in ready just in time for the holidays!","Home currently under construction. Estimated completion date 30-45 days.",,,,,"CN256808","Providence","AN9097","Sherwood",114,0,,,,,,,,0,2,,0,2,,,,"ACT",11/20/2025 11:25:00 AM,,1457.00,"2025",,,,126700,,,,11/20/2025 11:25:00 AM,,,,,,"11/20/2025",,,
"353 355 Manton Avenue","Providence, RI","02920",,6,"2f 0h",,,3048,,3829.00,2007,"MF",,,,20,599000.00,196.52,,,"Discover this well-maintained two-family home in the heart of Providence. Built in 2007 and offering over 2,000 sq ft of living space, this up-and-down style duplex features a total of 6 spacious bedrooms and 2 full bathrooms—3 beds and 1 bath per unit—making it a great fit for investors or first-time homebuyers seeking rental income. Each unit showcases an open floor plan with hardwood floors in the living/dining areas, updated laminate in the bedrooms, and ceramic tile in high-traffic zones. The heating system is a forced hot air furnace, utilities are separate, and a tankless system provides hot water—boosting energy efficiency. Both units are tenant-occupied and income-producing from day one. The high-ceiling basement offers future expansion potential—ideal for an additional dwelling unit or added storage (subject to local zoning). With 4 off-street parking spaces and easy access to train stations, highways, and shopping, this property is as convenient as it is practical.","",,,,,"CN226249","Providence","AN6169","Manton Avenue",353,0,,,,,,,,0,4,,0,4,,"Frame",,"ACT",11/21/2025 12:11:00 PM,,3977.00,"2025",,,,136600,,,,11/21/2025 12:11:00 PM,,,,,,"11/21/2025",,,
"23 Richter St","Providence, RI","02908",,2,"1f 0h",,,3198,,3264.00,1930,"MF",,,,23,649900.00,203.22,,,"Fantastic investment opportunity in Providence! This well-maintained three-family home offers three spacious 2-bedroom, 1-bath apartments, each featuring a classic double parlor layout. Every unit includes an in-unit washer and dryer for added convenience. The second and third-floor units feature private front porches, and the property also includes a small yard—perfect for tenant enjoyment. All units are in great condition and occupied by reliable, long-term tenants, providing steady rental income. Various recent upgrades offer peace of mind for the next owner. Conveniently located near parks, schools, shopping, dining, and major highways, with easy access to downtown Providence and local universities. Excellent potential for future condo conversion (buyer due diligence).","Rent roll available upon request—please see MLS remarks for contact details. Private Showings *By Appointment Only: Call or Text- 508-269-6904",,,,,"CN258272","Providence","AN9110","Richter St",23,0,,,,,,,,0,2,,0,2,,,,"ACT",11/18/2025 11:06:00 AM,,7845.00,"2025",,,,560400,,,,11/18/2025 11:06:00 AM,,,,,,"11/18/2025",,,
"29 Dunford st","Providence, RI","02909",,6,"4f 0h",,,1116,,2800.00,2025,"MF",,,,9,695000.00,622.76,,,"Welcome to this exceptional new-construction, fully staged home located in Silver Lake area of Providence. Thoughtfully designed with modern living in mind, this property offers a bright, open-concept layout, high ceilings, and premium finishes throughout. The stylish staging highlights the home’s natural flow and inviting atmosphere—move-in ready from day one.    The spacious kitchen features contemporary cabinetry, stainless steel appliances, and a generous island perfect for entertaining. The adjoining living and dining areas provide seamless comfort and functionality.    Enjoy the convenience of off-street parking, located just minutes from downtown Providence, local shops, dining, parks, and major highways, this home blends modern design with everyday convenience.    A perfect opportunity to own a brand-new home in one of Providence’s most accessible and up-and-coming locations!","Welcome to this exceptional new-construction, fully staged home located in Silver Lake area of Providence. Thoughtfully designed with modern living in mind, this property offers a bright, open-concept layout, high ceilings, and premium finishes throughout. The stylish staging highlights the home’s natural flow and inviting atmosphere—move-in ready from day one.    The spacious kitchen features contemporary cabinetry, stainless steel appliances, and a generous island perfect for entertaining. The adjoining living and dining areas provide seamless comfort and functionality.    Enjoy the convenience of off-street parking, located just minutes from downtown Providence, local shops, dining, parks, and major highways, this home blends modern design with everyday convenience.    A perfect opportunity to own a brand-new home in one of Providence’s most accessible and up-and-coming locations!",,,,,"CN260242","Providence","AN9097","Dunford st",29,0,,,,,,,,0,2,,0,2,,,,"ACT",12/2/2025 3:20:00 PM,,0.00,"2025",,,,700000,,,,12/2/2025 3:20:00 PM,,,,,,"12/02/2025",,,
"588-590 Manton","Providence, RI","02909",,5,"2f 0h",,,1591,,7582.00,1900,"MF",,,,3,469900.00,295.35,,,"Well-maintained 2-family home offering the perfect opportunity for owner-occupants or investors. This side-by-side duplex features a 3-bedroom unit and a 2-bedroom unit, each with its own private entrance. Both units provide comfortable living space, eat-in kitchens, and bright, open layouts. Separate utilities add convenience, making management simple. Outside, you’ll find off-street parking and a manageable yard. Conveniently located near shopping, schools, highways, and local amenities, this property delivers both value and versatility.","",,,,,"CN209729","Providence","AN1766","Manton",588,0,,,,,,,,0,4,,0,4,,,,"NEW",12/8/2025 7:47:00 PM,,3220.00,"2025",,,,426500,,,,12/8/2025 7:47:00 PM,,,,,,"12/08/2025",,,
"53 Comstock Av","Providence, RI","02907",,10,"4f 0h",,,2932,,4410.00,2025,"MF",,,,3,799900.00,272.82,,,"Brand New Two-Family Home — Built to Impress! Experience modern living at its best in this stunning new construction two-family designed with style, space, and comfort in mind! The first-floor unit offers 4 spacious bedrooms and 2 full baths, featuring an open-concept layout with a designer kitchen, quartz counters, and stainless-steel appliances — perfect for today’s lifestyle. The second unit is a townhouse-style layout spread over the 2nd and 3rd floors, offering 6 bedrooms and 2 full baths — ideal for large families or maximizing rental income. Enjoy energy-efficient heat, central air, vinyl siding, off street parking, and all the benefits of brand-new construction — everything move-in ready from day one! An incredible opportunity for investors or owner-occupants looking for a turn-key property with great income potential.","",,,,,"CN209729","Providence","AN1766","Comstock Av",53,0,,,,,,,,0,4,,0,4,,"Frame",,"NEW",12/8/2025 7:42:00 PM,,2153.00,"2025",,,,153800,,,,12/11/2025 9:41:00 AM,,,,,,"12/08/2025",,,
"136 Houston St","Providence, RI","02905",,6,"4f 0h",,,2000,,3049.00,2025,"MF",,,,0,699900.00,349.95,,,"Explore these beautifully designed new construction units, each featuring 3 spacious bedrooms and 2 full bathrooms. Enjoy the convenience of in-unit washer and dryer hookups, along with brand new appliances throughout. The basement is framed and ready for finishing, offering the potential for extra flex space to suit your needs. Embrace modern living in these stunning units!","Call, Text or email Angela Montero 401-588-0816 angela.montero401@gmail.com",,,,,"CN253713","Providence","AN9097","Houston St",136,0,,,,,,,,0,3,,0,3,,,,"NEW",12/11/2025 9:51:00 AM,,1734.00,"2025",,,,118800,,,,12/11/2025 9:51:00 AM,,,,,,"12/11/2025",,,
"27 Collins Ave","Pawtucket, RI","02860",,4,"2f 0h",,,1840,,3413.00,1920,"MF",,,,38,449900.00,244.51,,,"This two family on the Attleboro border has a huge fenced in yard includes two nice units. Nearby the train station, shopping, restaurants + parks and recreation, this property is ideally situated for commuters or investors looking for extra income. Vinyl sided with vinyl windows and updated mechanicals in your clean dry basement, this home is a money maker, not a money pit! The second floor is currently the owners unit, and it's neat as a pin for you to move right in! Spacious townhome with a finished walk up attic, this is a great place to owner occupy. Updated kitchen with new appliances and plenty of room for entertaining. First floor is occupied offering you solid income right in the door. This is the one you've been looking for, don't miss the train on 27 Collins!","",,,,,"CN202338","Providence","AN7455","Collins Ave",27,0,,,,,,,,0,3,,0,3,,,,"ACT",11/3/2025 3:37:00 PM,,4860.00,"2025",,,,369600,,,,11/3/2025 3:37:00 PM,,,,,,"11/03/2025",,,
"166 Division St","Pawtucket, RI","02860","4334",10,"6f 0h",,,4615,,4332.00,1900,"MF",,,,38,950000.00,205.85,,,"4,615 SF 6 Unit Building on Division St in the heart of Pawtucket, centrally located corner building with great proximity to the interstate 95 and public transit. Renovated units within the building, as well as opportunities to renovate and increase rents in a couple of the units.","",,,,,"CN232201","Providence","AN1257","Division St",166,0,,,,,,,,0,0,,0,0,,,,"ACT",11/3/2025 4:31:00 PM,,6622.00,"2025",,,,503600,,,,11/3/2025 4:31:00 PM,,,,,,"11/03/2025",,,
"59 Cooper Ave.","Woonsocket, RI","02895",,8,"4f 0h",,,3592,,7841.00,1930,"MF",,,,16,695000.00,193.49,,,"Discover a great investment opportunity at 59 Grove St, Woonsocket, RI 02895—a well-maintained 4-family home featuring spacious 2-bedroom, 1-bath units, each with an additional bonus room that can serve as a third bedroom or flex space. With two units delivered vacant and the property being lead-compliant with proper documentation, this is an ideal fit for both owner-occupants and investors seeking immediate rental potential. Located near the Massachusetts/Rhode Island line, this home offers easy access to major routes—just 5 minutes to the highway and 20 minutes to Downtown Providence. The property sits on a large 7,800 sq ft lot with potential for future development (buyers to do due diligence) and includes a spacious garage accommodating six cars, adding valuable storage or additional income options.","",,,,,"CT008718","Providence","AN4832","Cooper Ave.",59,0,,,,,,,,0,6,,0,9,,,,"ACT",11/25/2025 5:46:00 PM,,5178.00,"2025",,,,356100,,,,11/25/2025 5:46:00 PM,,,,,,"11/25/2025",,,
"0 River & Transit St","Woonsocket, RI","02895",,12,"8f 0h",,,5716,,13068.00,1900,"MF",,,,90,1198000.00,209.59,,,"Two Properties, Eight Units! Property 1: 372 River St (RI MLS 1393018) An excellent investment opportunity near the Blackstone River area of Woonsocket, RI! This well-maintained, fire coded, large, multi-family property generates a strong annual income of $69,600 with annual expenses of $52,196, offering a potential ROI of 10.71%. New roof! New gas, IBC Technologies on demand hot water system! Property also offers tenants ample off street parking with a large lot in rear of building. Key Highlights: Solid income-producing asset, Reliable tenant base, Favorable ROI, low maintenance exterior with access to local amenities and major routes. High-yield investment. Property 2: 243 Transit St (RI MLS 1393027) This freshly painted, fire coded, renovated stairwell, multi-family property located in the heart of Woonsocket, generates annual income of $71,040 with annual expenses of $53,190, offering a potential ROI of 10.98%. Laundry in building! 4 car garage! Sold as package or individually!","Property Addresses are: 372 River St & 243 Transit St Woonsocket RI",,,,,"CN233441","Providence","AN8561","River & Transit St",0,0,,,,,,,,0,14,,0,18,,"Frame, Other (See Remarks)",,"ACT",11/5/2025 10:09:00 AM,,15263.00,"2025",,,,742600,,,,12/10/2025 7:14:00 PM,,,,,,"09/12/2025",,,
"97 Warwick St","Woonsocket, RI","02895",,4,"2f 0h",,,2328,,3920.00,1915,"MF",,,,125,515000.00,221.22,,,"Fantastic opportunity to own a well-maintained and income-generating two-family home in the Park Square neighborhood of Woonsocket! This turnkey property features a one-car garage and spacious units with tastefully updated interiors, including renovated bathrooms, newer appliances, and dishwashers in both units. The first-floor apartment offers in-unit laundry hookups, while the second-floor unit has laundry access in the basement. Combining classic charm with modern comfort, the property also includes a leased solar panel system through Sunnova Solar to be assumed by the buyer, providing potential energy savings and added value. Whether you're an investor seeking strong rental potential or a buyer looking to offset your mortgage with rental income, this versatile home delivers.Current tenants have leases until end of Sept. and end of October.Conveniently located near restaurants, shopping, parks, and highway. Showings by appointment only: Saturday, 8/9 from 11-1pm and Sun 8/10 12-2pm","Tenants in place 48 hour showing notification",,,,,"CN206994","Providence","AN6732","Warwick St",97,0,,,,,,,,0,2,,0,3,,"Frame",,"ACT",8/18/2025 2:20:00 PM,,4238.00,"2024",,,,401600,,,,8/8/2025 3:08:00 PM,,,,,,"08/08/2025",,,
"5 Branch Ave","North Smithfield, RI","02896",,6,"2f 0h",,,2224,,7405.00,1925,"MF",,,,2,415000.00,186.60,,,"Don’t miss this rare two-family in desirable North Smithfield. One of the few multi-family homes anywhere in town. Offering 2,224 sq. ft., each unit includes 3 bedrooms and 1 full bath, providing excellent size and rental appeal. Exterior features include vinyl siding, a younger roof (approx. 10 years), and a 2-car garage, plus great yard space for outdoor enjoyment. With a newer 2023 water heater and unbeatable convenience to Routes 146 & 146A, this property is ideal for anyone looking for immediate value and long-term upside.","Deferred Showings Till Friday December 12th. All appointments booked via https://instashowing.com/showings/5-branch-avenue-1401493 Minimum 24 hours Notice. To submit offer, email Offers@SpectrumREC.com with signed offer form, POF, or Mortgage Approval, and attached Lender Questionnaire. Please call/text 401-250-2502 with any questions.",,,,,"TM341054","Providence","AN2275","Branch Ave",5,0,,,,,,,,0,4,,0,6,,"Frame",,"NEW",12/9/2025 1:20:00 PM,,3765.00,"2025",,,,327400,,,,12/9/2025 1:20:00 PM,,,,,,"12/09/2025",,,
"248-252 Church Street","Burrillville, RI","02859",,13,"5f 0h",,,5950,,32234.00,1900,"MF",,,,50,899900.00,151.24,,,"Exceptional 5-unit investment property offering turn-key income and long-term stability! Two buildings on one lot—a traditional-style 3 unit and a modern duplex (built 2010), producing a solid rental income, with some under market rents. All have in-unit laundry hookups, separate utilities, and private storage. Apartments have been fully renovated with stylish finishes, modern kitchens, and updated bathrooms. The duplex has an expansive basement, good for landlord and tenant storage. Plenty of parking and yard on this 31,000+ square foot lot. With city water/sewer, newer systems, and strong tenancy in place, this well-maintained property delivers the perfect balance of charm, function, and reliable cash flow in the heart of Pascoag. Inquire for property financials","All appointments booked via Instashowing https://instashowing.com/showings/248-church-street-1398529Minimum 72 hours Notice. To submit offer, email Offers@SpectrumREC.com with signed offer form, POF, orMortgage Approval, and attached Lender Questionnaire. Please call/text 401-250-2502 with any questions.",,,,,"TM341054","Providence","AN2275","Church Street",248,0,,,,,,,,0,13,,0,13,,"Frame",,"ACT",10/22/2025 5:14:00 PM,,8240.00,"2025",,,,692400,,,,10/23/2025 10:34:00 PM,,,,,,"10/22/2025",,,
"58 Read Ave","Coventry, RI","02816",,5,"3f 0h",,,1730,,4791.00,1930,"MF",,,,27,575000.00,332.37,,,"Fantastic Investment Opportunity in Coventry! This fully rented 3-family multi-unit offers steady income from day one and is perfect for both new and seasoned investors. The property has been well cared for, featuring a brand-new roof, new gutters, and ample off-street parking for all tenants. Each unit is occupied with reliable renters, providing instant cash flow and long-term potential. Conveniently located near local amenities and commuter routes, this property is a low-maintenance, high-return addition to any portfolio. Whether you’re expanding your investments or starting fresh, this Coventry multi is the one you’ve been waiting for!","",,,,,"CN228684","Kent","AN8165","Read Ave",58,0,,,,,,,,0,10,,0,10,,,,"ACT",11/14/2025 2:33:00 PM,,4028.00,"2024",,,,254300,,,,11/19/2025 1:10:00 PM,,,,,,"11/14/2025",,,
"54 Randall Street","Cranston, RI","02920",,6,"2f 0h",,,3384,,6175.00,1924,"MF",,,,9,539900.00,159.54,,,"Welcome to 54 Randall Street in Cranston—a move-in ready two-family home offering 2,180 sq. ft. of versatile living space, ideal for homeowners or investors seeking a strong multi-family opportunity. Each legal unit features a well-designed three-bedroom, one-bathroom layout with a bright living room and an eat-in kitchen, providing comfortable everyday living with the flexibility today’s buyers value. The home offers an updated roof, gas heating systems, hardwood flooring throughout, and fully separated utilities—providing a practical and convenient setup for multi-family living. Outside, the property includes a two-car garage, additional off-street parking for up to four vehicles, and a spacious 6,175 sq. ft. lot with room to relax or personalize. Its central location is a standout feature—just minutes from Route 10, Route 37, I-95, and I-295.","Showings are Go & Show via Lockbox through ShowingTime. PLEASE READ — ACCESS INSTRUCTIONS 2nd Floor and Basement Only. Do NOT disturb the 1st-floor tenant. If you would like to schedule an interior showing, please request an appointment for Tuesday, Friday, or Saturday with 48 hours’ notice.",,,,,"CN226249","Providence","AN6169","Randall Street",54,0,,,,,,,,0,4,,0,6,,"Frame",,"ACT",12/2/2025 7:40:00 PM,,5080.00,"2025",,,,366000,,,,12/2/2025 7:40:00 PM,,,,,,"12/02/2025",,,
"18 Allendale Avenue","North Providence, RI","02911",,4,"2f 0h",,,3054,,7841.00,1911,"MF",,,,9,599000.00,196.14,,,"This move-in ready two-family home in North Providence offers four bedrooms, two bathrooms, and a rare private pool—an amenity not found in most homes for sale in the area. Each unit features two bedrooms and one bath, with updated flooring and an open-concept kitchen and living area ideal for everyday comfort. The first-floor kitchen includes a peninsula and all appliances. A finished-basement opportunity provides flexible space for an office, rec room, or storage. The property includes 1,977 sq ft of living area and a fenced yard on a 7,841 sq ft lot. Conveniently located near Rhode Island College, local parks, shopping, and major routes including I-295, Route 6, and the Providence train station. Ideal for first-time homebuyers or those seeking an investment opportunity. A well-maintained, energy-efficient home offering comfort, convenience, and strong long-term value. Schedule your showing today.","",,,,,"CN226249","Providence","AN6169","Allendale Avenue",18,0,,,,,,,,0,2,,0,3,,"Frame",,"ACT",12/2/2025 5:28:00 PM,,6322.00,"2025",,,,359600,,,,12/2/2025 5:28:00 PM,,,,,,"12/02/2025",,,
"378-380 Neponset Ave","Boston, MA : Dorchester","02122",,11,"4f 1h",,,4732,,21480.00,1905,"MF",,,,401,3199000.00,676.04,,,"NEPONSET CIRCLE DEVELOPMENT OPPORTUNITY! THIS OFFERING IS FOR TWO COMBINED LOTS, PRESENTING OVER 21,000 SF OF EXCELLENT DEVELOPMENT POTENTIAL. BOTH THE 8 ROOM SINGLE FAMILY AND THE THREE ROW-HOMES ZONED AS A 3 FAMILY, OFFER STAINLESS/GRANITE KITCHEN, HARDWOOD FLOORS, MANY ADDITIONAL UPDATES AND ARE FULLY LEASED. THIS PACKAGE OFFERS TWO SEPARATE PARCELS OF LAND AND INCLUDES 10 PARKING SPOTS. CENTRALLY LOCATED IN THRIVING NEPONSET CIRCLE! SITUATED DIRECTLY ACROSS FROM DORCHESTER’S BELOVED DORSET HALL, MUD HOUSE, LAZY BEAR CREAMERY, AND MORE. CONVENIENTLY LOCATED ALONG THE BUS ROUTE AND CLOSE TO ALL MAJOR HIGHWAYS.","",,,,,"BB802922","Suffolk","BB3336","Neponset Ave",378,1,,,,,,,,0,8,,0,8,,,,"ACT",11/16/2025 12:34:00 PM,,999.00,"2024",,,,999,,,,10/10/2025 6:56:00 AM,,,,,,"11/05/2024",,,
"98 Topliff st","Boston, MA : Dorchester","02122",,11,"4f 0h",,,3480,,3689.00,1912,"MF",,,,234,1300000.00,373.56,,,"Exceptional investment opportunity in Dorchester for aggressive investors seeking strong absolute returns! This cash cow offers over an 8% cap rate, with four rental units fully leased through 8/31/2025 and generating $8,850 monthly, plus an additional $200–$300 from a coin-operated laundry. Each unit features 3 bedrooms, 1 bathroom, a living room, and an eat-in kitchen — highly desirable layouts that drive rental demand. All electrical panels have been upgraded, and there is a separate common electric and gas meter for added efficiency. The property also features a newer forced air heating system for low-maintenance operation. Current rents are below market, and a new owner can easily raise rents by 20–30% starting September 2025. Prime location just a few minutes' walk to Fields Corner Red Line station. A true turnkey asset delivering strong cash flow today with major upside ahead. Property to be sold in ""As-Is, As-Seen"" Condition. Buyers to perform their own due diligence.","Pics were back from 2018 when the owner renovated the house.",,,,,"CN211614","Suffolk","AN4817","Topliff st",98,0,,,,,1900,,,0,0,,0,0,,,,"ACT",8/26/2025 11:00:00 PM,,9555.00,"2025",,,,818000,,,,4/21/2025 12:36:00 AM,,,,,,"04/21/2025",,,
"64 Stockton St","Boston, MA : Dorchester","02124",,9,"4f 0h",,,3091,,4866.00,1920,"MF",,,,235,1200000.00,388.22,,,"Fantastic investment opportunity with strong rental returns in Dorchester! This cash cow offers over a 9% cap rate, featuring four rental units fully leased through 8/31/2025, generating $9,070 monthly plus an additional $220 from two rented garage spaces. Major updates include a new roof installed just two years ago and a newer Navien tankless hot water and heating system for efficient, low-maintenance living. Ideally located just a few minutes' walk to the Red Line, this prime location offers unbeatable access to public transportation and amenities. A perfect turn-key asset for investors seeking stable cash flow and long-term value. Property to be sold in ""As-Is, As-Seen"" Condition. Buyers do own due diligence. Can make a package deal with 98 Topliff St Boston.","",,,,,"CN211614","Suffolk","AN4817","Stockton St",64,0,,,,,,,,0,2,,0,4,,,,"ACT",8/26/2025 10:59:00 PM,,9455.00,"2025",,,,809400,,,,4/20/2025 11:30:00 PM,,,,,,"04/20/2025",,,
"117 Buttonwood St","Boston, MA : Dorchester","02125","1158",4,"2f 0h",,,1975,,2500.00,1900,"MF",,,,198,999999.00,506.33,,,"POLISH TRIANGLE!! SUPER AFFORDABLE MULTI-UNIT PROPERTY IN ONE OF DORCHESTER'S MOST DESIRABLE NEIGHBORHOODS.  Good property for an owner Occupant or an investor looking to add to their portfolio. This building may also be a candidate for an additional unit and or value-add expansion, buyer or agent to perform own due diligence. Both units are occupied, updated and clean. Unit #1 consists of 4 rooms with 1 bedroom (leased until August 31st 2026) and changing the layout, this space could be made into 2 bedrooms easily. This unit has gas heat and gas hot water and hardwood floors. Unit #2 consists of 5 rooms,  2 or 3 bedrooms and 1 bathroom. (leased until August 31st 2026) but can possibly be delivered vacant. This unit has gas heat, forced air with central a/c, hardwood floors and laundry. Both units have below market rents. The property has deceivingly large Rear yard, big back deck, replacement windows, newer systems, close to JFK T, highway, and Carson Beach.","Unit 2 rent will increase to $2500 on 9/1/25",,,,,"BB802302","Suffolk","BB9212","Buttonwood St",117,0,,,,,,,,0,0,,0,0,,"Frame",,"ACT",11/17/2025 7:36:00 PM,,7268.00,"2025",,,,627600,,,,11/17/2025 7:39:00 PM,,,,,,"05/26/2025",,,
"21 McLellan Street","Boston, MA : Dorchester","02121",,6,"2f 0h",,,3779,,4831.00,1910,"MF",,,,169,699900.00,185.21,,,"Endless Potential in Prime Dorchester Location! Welcome to 21 McLellan Street—a classic Philadelphia-style two-family home brimming with opportunity. Perfect for investors, contractors, or savvy owner-occupants looking to customize and build equity, this property offers a solid footprint and a flexible layout. Situated on a generous lot with ample off-street parking, this property is located in a convenient Dorchester neighborhood, close to public transportation, local shops, parks, and major commuter routes. With its desirable layout and untapped potential, 21 McLellan is ready to be transformed into a standout multi-family residence. Bring your ideas and contractor—this is a rare value-add opportunity you won’t want to miss.","",,,,,"BB804911","Suffolk","BB2945","McLellan Street",21,0,,,,,,,,0,4,,0,4,,"Frame",,"ACT",9/26/2025 12:42:00 PM,,3717.00,"2025",,,,321000,,,,6/25/2025 2:48:00 PM,,,,,,"06/25/2025",,,
"96-98 Woodledge Street","Boston, MA : Dorchester","02125",,16,"6f 0h",,,6810,,5227.00,1920,"MF",,,,153,1849000.00,271.51,,,"We are pleased to present for sale 96-98 Woodledge Street, a six-unit brick building in Dorchester, MA. This building includes a variety of unit types including two 2-bedroom / 1-bath units and three 3-bedroom / 1-bath units. The property provides investors with the opportunity to purchase a well-located brick building positioned for rent growth through in unit upgrades and releasing. Ideally situated near public transit, retail amenities, and major employment centers, the asset benefits from strong tenant demand and long-term neighborhood growth. With durable construction, a diverse unit mix, and immediate cash flow, 96-98 Woodledge Street presents a compelling value-add investment in one of Boston's most active rental submarkets.","Please email Kevin (kbenzinger@bradvisors.com) and CC Chris (chatem@bradvisors.com) and Dan (dalper@bradvisors.com) for the financial package and further information.",,,,,"CN216101","Suffolk","AN8461","Woodledge Street",96,0,,,,,,,,0,0,,0,0,,,,"ACT",11/17/2025 10:32:00 AM,,99.00,"99",,,,99,,,,7/11/2025 7:58:00 AM,,,,,,"07/11/2025",,,
"14-18 Fabyan Street","Boston, MA : Dorchester","02124",,13,"3f 0h",,,4062,,5081.00,1900,"MF",,,,143,1299000.00,319.79,,,"We are pleased to present for sale 14-18 Fabyan Street, a three unit triple decker building with parking in Dorchester, MA. This building includes two 4-bedroom / 1 bath units and one 5-bedroom / 1-bath unit. The property provides investors with the opportunity to purchase a well-located 3-family property positioned for rent growth through in unit upgrades and releasing. Ideally situated near public transit, retail amenities, and major employment centers, the asset benefits from strong tenant demand and long-term neighborhood growth. With quality construction, a larger bedroom count, and off-street parking, 14-18 Fabyan Street presents a compelling value-add investment in one of Boston's most active rental submarkets.","Please email Kevin (kbenzinger@bradvisors.com) and CC Chris (chatem@bradvisors.com) and Dan (dalper@bradvisors.com) for the financial package and further information.",,,,,"CN216101","Suffolk","AN8461","Fabyan Street",14,0,,,,,,,,0,2,,0,4,,,,"ACT",10/28/2025 3:09:00 PM,,11687.00,"2025",,,,1009200,,,,7/21/2025 2:45:00 PM,,,,,,"07/21/2025",,,
